"id_parceiro","nome_fantasia","razao_social","cnpj_parceiro","id_status","status_parceiro","desc_segmento_pri","desc_segmento_sec","desc_segmento_manuais","desc_segmento_alt","dt_ativacao","dt_fim_onboarding","id_franquia","nome_franquia","id_regional","regional_franquia","tpv_meta","vendas_meta","tpv","vlr_cashback","vendas","usuarios_unicos","perc_tpv","perc_venda","ticket_medio","vendas_usuarios","receita_p_transacao","nv_engaj_score","nv_engajamento"
17139,animal vet,animal vet centro veterinario ltda me,26661570000116,2,ativo,,pets,,outros,2023-06-03,2023-07-03,244,SERRINHA,12,COSTA LESTE,320,12,77.0,7.7,3,2,0.240625,0.25,38.5,1.5,25.666666666666668,0.2471875,bronze
17736,acai da barra,tatiana daniela urbano nakadakari acai me,31240176000144,2,ativo,alimentacao,acai,,alimentacao,2023-06-01,2023-07-01,53,BAURU,14,INTERIOR,440,20,10.3,0.52,1,1,0.02340909090909091,0.05,10.3,1.0,10.3,0.04202272727272727,bronze
18286,acougue ingleses,"48.882.827 ruben dario mendoza araque",48882827000100,4,cancelado,alimentacao,acougues,,alimentacao,,,154,FLORIANOPOLIS,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
19730,byo bella,amanda pereira dos santos,37626754000161,4,cancelado,mercado,supermercado,,mercado,2023-07-22,2023-08-21,237,CAMACARI,12,COSTA LESTE,1600,40,107.9,11.69,4,4,0.0674375,0.1,26.975,1.0,26.975,0.09023124999999999,bronze
22437,oticas bia,beatriz maria pereirada fonseca vieira,42676076000181,4,cancelado,,oticas,,outros,2023-09-21,2023-10-21,182,CONSELHEIRO LAFAIETE,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
23993,otica favorito,"44.873.645 ossione favorito",44873645000104,4,cancelado,,oticas,,outros,2023-10-13,2023-11-12,334,TANGARA DA SERRA,11,CENTRO SUL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
24480,pratoptica,danilo augusto barbosa - otica,15045284000100,2,ativo,otica,oticas,,otica,2023-11-23,2023-12-23,712,PASSOS,15,SAO PAULO MINAS,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
24519,vem viver mais,drogaria vem viver mais ltda,27698541000191,2,ativo,,farmacias,,outros,2023-11-24,2023-12-24,285,TERESOPOLIS,12,COSTA LESTE,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
27321,royal glass ii,guapiara comercio de artigos opticos ltda,43558382000186,2,ativo,,oticas,,outros,2023-11-30,2023-12-30,68,ITAPEVA,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
27457,shayke sushi,francisco livan moreira geronimo,48222965000155,4,cancelado,alimentacao,comida japonesa,,alimentacao,2023-11-29,2023-12-29,279,NITEROI,12,COSTA LESTE,440,20,44.0,3.1500000000000004,2,2,0.1,0.1,22.0,1.0,22.0,0.09999999999999999,bronze
27655,restaurante e lanchonete mandala,lanchonete e restaurante mandala,27654455000187,2,ativo,alimentacao,restaurantes,,alimentacao,2024-11-27,2024-12-27,18,GUARULHOS CENTRO,15,SAO PAULO MINAS,440,20,3359.8500000000004,479.67999999999995,116,30,7.636022727272728,5.8,111.99500000000002,3.8666666666666667,28.964224137931037,6.350806818181818,diamante
14762,pizzaria aquarius,gilberto vieira da silva 27300503888,44451963000187,4,cancelado,alimentacao,pizzarias,,alimentacao,2023-03-31,2023-04-30,24,ITAQUAQUECETUBA,15,SAO PAULO MINAS,440,20,67.0,3.35,1,1,0.15227272727272728,0.05,67.0,1.0,67.0,0.08068181818181819,bronze
15971,rr lavanderia,"39.334.756 stefane vitoria ferreira lopes",39334756000102,4,cancelado,outros,outros,,outros,2023-05-03,2023-06-02,217,SANTA CRUZ DO CAPIBARIBE,13,EQUATORIAL,320,12,64.0,6.4,1,1,0.2,0.08333333333333333,64.0,1.0,64.0,0.11833333333333332,bronze
16863,rita-bel coiffeur,rita de cassia crispiniana maximiano,5398290000197,4,cancelado,outros,outros,,outros,,,320,REALENGO,12,COSTA LESTE,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
17773,master grill,master grill culinaria brasileira ltda,50540986000160,2,ativo,alimentacao,restaurantes,,alimentacao,2023-06-01,2023-07-01,281,ITABORAI,12,COSTA LESTE,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
18344,mercado freitas ii loja 1,joao vitor aparecido de freitas me,20167499000133,4,cancelado,mercado,supermercado,,mercado,2023-06-14,2023-07-14,68,ITAPEVA,14,INTERIOR,1600,40,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
18346,ar fisoterapia e pilates,rocha fisoterapia ltda,47888477000119,4,cancelado,,estetica,,outros,2023-06-21,2023-07-21,380,AGUAS LINDAS DE GOIAS,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
20064,consultorio de podologia sandra souza,sandra crisitna souza,14048589000102,2,ativo,outros,outros,,outros,2023-07-21,2023-08-20,131,CANOAS,11,CENTRO SUL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
20950,oticas vd,otica vd ltda,8160419000112,4,cancelado,,oticas,,outros,2023-08-29,2023-09-28,175,JUIZ DE FORA,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
22439,acai bao dimais,douglas henrique borges silva 11145907628,36959406000143,4,cancelado,alimentacao,acai,,alimentacao,2023-09-13,2023-10-13,192,UBERLANDIA,15,SAO PAULO MINAS,440,20,248.19,12.41,9,7,0.5640681818181819,0.45,35.455714285714286,1.2857142857142858,27.576666666666668,0.4842204545454546,bronze
24217,seiva flor farmacia de manipulacao,zanini comercio e manipulacao de produtos farmaceutico ltda me,2614229000141,4,cancelado,farmacia,farmacia de manipulacao,,farmacia,2023-10-28,2023-11-27,94,SERTAOZINHO,14,INTERIOR,720,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
24355,padaria e cafeteria la descida,"33.503.452 elisabete dos santos nascimento",33503452000145,2,ativo,alimentacao,cafeterias,,alimentacao,2023-10-18,2023-11-17,351,BELEM BENGUI,13,EQUATORIAL,440,20,88.6,3.6300000000000003,9,4,0.20136363636363636,0.45,22.15,2.25,9.844444444444443,0.3754090909090909,bronze
24532,estetica - helen ribeiro,ana helen ribeiro de paula 32373029880,14225322000143,2,ativo,,estetica,,outros,2023-10-21,2023-11-20,31,OSASCO,15,SAO PAULO MINAS,320,12,0.1,0.05,1,1,0.0003125,0.08333333333333333,0.1,1.0,0.1,0.058427083333333324,bronze
25640,golden mix,otica ermelino matarazzo ltda,49763277000165,2,ativo,otica,oticas,,otica,2023-11-01,2023-12-01,36,SAO MIGUEL PAULISTA,15,SAO PAULO MINAS,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
14165,kituts restaurante,marcia de lima restaurante ltda,42632318000135,2,ativo,alimentacao,restaurantes,,alimentacao,2023-03-16,2023-04-15,70,INDAIATUBA,14,INTERIOR,440,20,274.09,13.700000000000001,3,3,0.6229318181818181,0.15,91.36333333333333,1.0,91.36333333333333,0.2918795454545454,bronze
14318,opticas marques,flavio marcilio marques,27525218000116,2,ativo,otica,oticas,,otica,2023-03-24,2023-04-23,269,ACARAU,13,EQUATORIAL,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
14947,wt moveis planejados,wesney souza de jesus,42952891000126,4,cancelado,outros,outros,,outros,,,350,PORTO VELHO,11,CENTRO SUL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
15208,julia doces e caseiros,anderson florencia alves,28728712000140,4,cancelado,alimentacao,lanchonetes,,alimentacao,2023-06-06,2023-07-06,100,VOTORANTIM,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
17197,uportuga,uportugabar & restaurante ltda,49440169000151,2,ativo,alimentacao,restaurantes,,alimentacao,2023-05-30,2023-06-29,15,FREGUESIA DO O,15,SAO PAULO MINAS,440,20,11.0,0.55,1,1,0.025,0.05,11.0,1.0,11.0,0.042499999999999996,bronze
17432,salao maks,sandra lia oliveira santos,32662162000181,2,ativo,,estetica,,outros,2023-06-29,2023-07-29,32,PENHA,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
17814,m.gois joias,m.gois joias,26727521000210,4,cancelado,outros,outros,,outros,2023-06-13,2023-07-13,27,JACAREI,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
18122,fabrica de oculos ada,atelie de oculos ada,15345833000161,2,ativo,otica,oticas,,otica,2023-06-08,2023-07-08,8,CASA VERDE,15,SAO PAULO MINAS,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
23987,drogaria menor preco,drogaria menor preco vila amorim ltda,48059761000145,2,ativo,,farmacias,,outros,2023-10-13,2023-11-12,238,BARREIRAS,12,COSTA LESTE,320,12,101.94,5.1,2,2,0.31856249999999997,0.16666666666666666,50.97,1.0,50.97,0.21223541666666665,bronze
24118,pizzaria e lanchonete marilia,atiane de oliveira ribeiro 38070824840,44355321000184,2,ativo,alimentacao,restaurantes,,alimentacao,2023-10-26,2023-11-25,72,MARILIA,14,INTERIOR,440,20,54.9,2.74,1,1,0.12477272727272727,0.05,54.9,1.0,54.9,0.07243181818181818,bronze
26362,otica mercadao dos oculos,oticas silmo eireli,16368985000142,2,ativo,otica,oticas,,otica,2023-11-18,2023-12-18,131,CANOAS,11,CENTRO SUL,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
26263,cantina da marya,giselle rodrigues nunes ltda,34184677000149,4,cancelado,alimentacao,acai,,alimentacao,2023-11-14,2023-12-14,373,BALNEARIO CAMBURIU,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
43917,delicias de mainha,salgaderia delicias de mainha ltda,36208755000123,2,ativo,alimentacao,lanchonetes,,alimentacao,2024-05-08,2024-06-07,479,GUANAMBI,12,COSTA LESTE,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
44818,dogao do tiozao,edson pereira da silva 01288933894,26605023000113,9,pendente pagamento,alimentacao,lanchonetes,,alimentacao,,,37,SAO MATEUS,15,SAO PAULO MINAS,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
45538,savegnago supermercados - botafogo,savegnago-supermercados ltda - filial,71322150005552,2,ativo,mercado,supermercado,,mercado,2024-06-30,2024-07-30,58,CAMPINAS CENTRO NORTE,14,INTERIOR,1600,40,3798.31,45.0,9,3,2.37394375,0.225,1266.1033333333332,3.0,422.03444444444443,0.869683125,ouro
45911,bambina pratos executivos,d h revoredo pizzaria bambina,38471384000101,2,ativo,alimentacao,restaurantes,,alimentacao,2024-07-08,2024-08-07,306,SERRA (LARANJEIRA),12,COSTA LESTE,440,20,696.24,37.35,18,14,1.5823636363636364,0.9,49.73142857142857,1.2857142857142858,38.68,1.1047090909090909,diamante
47644,oticas carol ibitinga,giovana siberi piovesan,8707276000388,2,ativo,otica,oticas,,otica,2024-08-22,2024-09-21,65,IBITINGA,14,INTERIOR,3400,8,3058.0,152.89999999999998,3,3,0.8994117647058824,0.375,1019.3333333333334,1.0,1019.3333333333334,0.5323235294117646,prata
47749,bittaca do prado,companhia gourmet ltda,16585513000141,2,ativo,alimentacao,bares,,alimentacao,2024-09-04,2024-10-04,167,BH-OESTE,15,SAO PAULO MINAS,440,20,1956.8000000000002,195.7,28,19,4.447272727272727,1.4,102.98947368421054,1.4736842105263157,69.88571428571429,2.314181818181818,diamante
48012,dib paulo barbosa 42,dib2011 comercio de alimentos ltda,13602865000412,2,ativo,mercado,outros,,mercado,2024-09-12,2024-10-12,280,PETROPOLIS,12,COSTA LESTE,1600,40,178.60000000000002,4.76,5,5,0.11162500000000002,0.125,35.720000000000006,1.0,35.720000000000006,0.1209875,bronze
48079,manimed farmacia de manipulacao,manimed farmacia de manipulacao ltda,7972304000160,2,ativo,farmacia,farmacia de manipulacao,,farmacia,2024-09-03,2024-10-03,165,CONTAGEM,15,SAO PAULO MINAS,720,12,390.0,19.5,3,3,0.5416666666666666,0.25,130.0,1.0,130.0,0.33749999999999997,bronze
48840,oticas official prime,otica sao roque ltda,27949334000162,2,ativo,otica,oticas,,otica,2024-10-09,2024-11-08,96,SAO ROQUE,14,INTERIOR,3400,8,2600.0,260.0,3,2,0.7647058823529411,0.375,1300.0,1.5,866.6666666666666,0.49191176470588227,bronze
49226,art pharma neves,artpharma farmacia de manipulacao ltda,6948298000142,2,ativo,farmacia,farmacia de manipulacao,,farmacia,2024-10-03,2024-11-02,172,RIBEIRAO DAS NEVES,15,SAO PAULO MINAS,720,12,920.5,46.03,5,5,1.2784722222222222,0.4166666666666667,184.1,1.0,184.1,0.6752083333333334,prata
51463,ckplanches,almir de souza silva 22509150839,42083730000143,4,cancelado,alimentacao,lanchonetes,,alimentacao,2024-12-04,2025-01-03,70,INDAIATUBA,14,INTERIOR,440,20,334.0,16.7,3,3,0.759090909090909,0.15,111.33333333333333,1.0,111.33333333333333,0.3327272727272727,bronze
52894,oticas salvador,oticas licas e lamonier,53385988000110,2,ativo,otica,oticas,,otica,2025-02-04,2025-03-06,237,CAMACARI,12,COSTA LESTE,3400,8,14537.0,1458.7,36,33,4.2755882352941175,4.5,440.5151515151515,1.0909090909090908,403.80555555555554,4.432676470588235,diamante
54692,leal supermercado - california,comercial grapiuna de alimentos ltda,55271348000105,2,ativo,mercado,acougues,,mercado,2025-04-02,2025-05-02,229,ITABUNA,12,COSTA LESTE,1600,40,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
55905,barraca oliveira,rosana dos santos oliveira 00752855506,43304778000105,2,ativo,mercado,supermercado,,mercado,2025-05-09,2025-06-08,240,SANTO ANTONIO DE JESUS,12,COSTA LESTE,1600,40,102.0,5.1,1,1,0.06375,0.025,102.0,1.0,102.0,0.036625,bronze
57414,sal&grao,sal e grao comercio de alimentos ltda,55691690000164,9,pendente pagamento,alimentacao,restaurantes,,alimentacao,,,239,ILHEUS,12,COSTA LESTE,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
526,otica max - parque sao lucas,otica estrela da manha eireli,23547651000100,4,cancelado,,oticas,,outros,2022-05-20,2022-06-19,38,SAPOPEMBA,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
560,auto moto escola parque das arvores,centro de formacao de condutores parque das arvores s/s ltda,2409711000140,4,cancelado,,acai,,outros,,,5,CAPELA DO SOCORRO,15,SAO PAULO MINAS,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
847,pizzaria alma castelhana,carlos eduardo fonseca penha,34485379000199,4,cancelado,alimentacao,pizzarias,"{'pizzaria','comida'}",alimentacao,2022-07-07,2022-08-06,144,RIO GRANDE,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
1110,sak festas,kethlen rafaele costa da silva,46340791000108,4,cancelado,mercado,supermercado,"{'eventos','lembrancinhas','festas'}",mercado,,,270,FORTALEZA REG V,13,EQUATORIAL,1600,40,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
1418,tempero da cris,cristiane nunes da silva,36232484000141,9,pendente pagamento,alimentacao,restaurantes,"{'comida caseira','sucos','refrigerantes'}",alimentacao,,,160,SAO JOSE,11,CENTRO SUL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
1504,cantina da tia karla,cantina da tia karla,37644643000188,4,cancelado,alimentacao,conveniencia,"{'alimentacao','quentinha','comidabarata','marmitas especiais'}",alimentacao,,,247,SOBRAL,13,EQUATORIAL,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
1890,sg clean higienizacao,sirleide cristine santana da silva,42721596000169,4,cancelado,outros,,"{'higiene','limpeza','estofados','lava a seco'}",outros,,,214,RECIFE ENCRUZILHADA,13,EQUATORIAL,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2030,esmalteria nacional kobrasol,jqn esmalteria,37301448000155,2,ativo,,estetica,,outros,2022-08-26,2022-09-25,160,SAO JOSE,11,CENTRO SUL,320,12,90.0,4.5,1,1,0.28125,0.08333333333333333,90.0,1.0,90.0,0.14270833333333333,bronze
2278,artesani- farmacia de manipulacao,farmacia e manipulacao memlar ltda,4357682000145,2,ativo,farmacia,farmacia de manipulacao,"{'cosmeticos','farmacia de manipulacao'}",farmacia,2022-08-27,2022-09-26,158,LAGES,11,CENTRO SUL,720,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2293,otica ocular - guaruja,d. da s. indaui otica,10614484000201,4,cancelado,,oticas,,outros,2023-06-28,2023-07-28,88,SANTOS,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2330,genebra restaurante e lenchonete bistro,genesis carvalho de souza,41154787000123,4,cancelado,alimentacao,restaurantes,,alimentacao,,,308,CARIACICA,12,COSTA LESTE,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2502,supermercado emporio das carnes,emporio casa das carnes comercio de alimentos ltda,28382053000133,4,cancelado,mercado,supermercado,"{'supermercado','a atividade principal da empresa e comercio atacadista de mercadorias em geral','acougue','casadecarnes','carne de sol'}",mercado,2022-09-08,2022-10-08,229,ITABUNA,12,COSTA LESTE,1600,40,101.75999999999999,5.959999999999999,6,1,0.06359999999999999,0.15,101.75999999999999,6.0,16.959999999999997,0.12408,bronze
2679,otica marques - capao redondo,oticas marques eireli,36382758000260,9,pendente pagamento,otica,oticas,"{'lentes','oculos de sol','armacoes'}",otica,,,31,OSASCO,15,SAO PAULO MINAS,3400,8,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
3039,cdt cartao de todos -limeira,cartao de todos limeira ltda me,27537094000199,2,ativo,outros,outros,,outros,2023-06-01,2023-07-01,74,LIMEIRA,14,INTERIOR,320,12,1.0,1.0,1,1,0.003125,0.08333333333333333,1.0,1.0,1.0,0.05927083333333333,bronze
3177,cdt cartao de todos -sao joao de meriti,g e g service sao joao ltda,28941996000159,2,ativo,outros,outros,,outros,2024-09-20,2024-10-20,288,SAO JOAO DE MERITI,12,COSTA LESTE,320,12,113.91,113.91,11,10,0.35596875,0.9166666666666666,11.391,1.1,10.355454545454545,0.7484572916666666,prata
3261,natumana ii,paulo miguel munhoz,45709205000189,4,cancelado,alimentacao,emporios,{'produtos naturais'},alimentacao,2022-10-20,2022-11-19,89,SAO CARLOS,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
3360,fort citrus,salvador jose belizario de andrade,15246732000133,4,cancelado,alimentacao,padarias,"{'padaria','horfrut','rostisserie'}",alimentacao,2022-10-27,2022-11-26,89,SAO CARLOS,14,INTERIOR,440,20,49.53,0.5,2,2,0.11256818181818182,0.1,24.765,1.0,24.765,0.10377045454545453,bronze
3485,posto piracena,posto piracena ltda,11941261000122,4,cancelado,combustivel,conveniencia,,combustivel,2022-11-05,2022-12-05,78,PIRACICABA,14,INTERIOR,480,12,278.2,2.7800000000000002,4,2,0.5795833333333333,0.3333333333333333,139.1,2.0,69.55,0.4072083333333333,bronze
31080,affettuoso momento doceria e cestaria,"52.273.107 daguilene de cassia tosetto",52273107000107,4,cancelado,alimentacao,doces e bolos,,alimentacao,2024-01-12,2024-02-11,152,CHAPECO,11,CENTRO SUL,440,20,12.0,0.6,1,1,0.02727272727272727,0.05,12.0,1.0,12.0,0.043181818181818175,bronze
35337,cheirin bao vila helio,solange aparecida me,39914105000272,4,cancelado,alimentacao,emporios,,alimentacao,2024-02-27,2024-03-28,30,MOGI DAS CRUZES,15,SAO PAULO MINAS,440,20,104.49999999999999,5.23,3,3,0.23749999999999996,0.15,34.83333333333333,1.0,34.83333333333333,0.17624999999999996,bronze
38835,otica visao de todos - santa luzia,otica para todos santa luzia,52487075000142,2,ativo,otica,oticas,,otica,2024-03-19,2024-04-18,179,SANTA LUZIA,15,SAO PAULO MINAS,3400,8,2649.98,194.0,2,2,0.7794058823529412,0.25,1324.99,1.0,1324.99,0.40882176470588233,bronze
43525,jund-pao,panificadora e minimercados jund-pao jund-pao me,1738396000131,2,ativo,mercado,padarias,,mercado,2024-04-23,2024-05-23,76,JUNDIAI,14,INTERIOR,1600,40,10.0,1.0,1,1,0.00625,0.025,10.0,1.0,10.0,0.019374999999999996,bronze
43551,supermercados alvorada,maglioni ribeiro e cia ltda,21414958002908,2,ativo,mercado,supermercado,,mercado,2024-04-26,2024-05-26,193,ITAJUBA,15,SAO PAULO MINAS,1600,40,1531.21,18.529999999999998,23,10,0.9570062500000001,0.575,153.121,2.3,66.57434782608696,0.6896018749999999,prata
45027,jr maria,danielle pacheco de souza tintori,23620749000137,2,ativo,combustivel,conveniencia,,combustivel,2024-06-08,2024-07-08,36,SAO MIGUEL PAULISTA,15,SAO PAULO MINAS,480,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
47381,restaurante kitut,restaurante kitut ltda,42781747000174,2,ativo,alimentacao,restaurantes,,alimentacao,2024-08-30,2024-09-29,313,GURIRI,12,COSTA LESTE,440,20,2945.6100000000006,157.79000000000002,104,35,6.694568181818183,5.2,84.16028571428573,2.9714285714285715,28.323173076923084,5.6483704545454545,diamante
48064,estima nerd,"56.147.831 bianca belly paz da silva",56147831000145,2,ativo,outros,outros,,outros,2024-09-11,2024-10-11,32,PENHA,15,SAO PAULO MINAS,320,12,3053.0,305.3,26,19,9.540625,2.1666666666666665,160.68421052631578,1.368421052631579,117.42307692307692,4.378854166666667,diamante
49148,farmacia natural manipulacao,sf empreendimentos farmaceuticos ltda,67471441000142,2,ativo,farmacia,farmacia de manipulacao,,farmacia,2024-10-09,2024-11-08,48,ARARAQUARA,14,INTERIOR,720,12,1250.5,125.05,6,6,1.7368055555555555,0.5,208.41666666666666,1.0,208.41666666666666,0.8710416666666666,ouro
49461,reformule,bev farmaceutica ltda,11642304000330,2,ativo,farmacia,farmacias,,farmacia,2025-01-15,2025-02-14,309,VILA VELHA,12,COSTA LESTE,720,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
50189,andreazza - rio branco - caxias do sul,irmaos andreazza ltda,1132478001886,2,ativo,mercado,supermercado,,mercado,2024-10-31,2024-11-30,133,CAXIAS DO SUL,11,CENTRO SUL,1600,40,1462.74,33.68,18,6,0.9142125,0.45,243.79,3.0,81.26333333333334,0.58926375,prata
50493,farmaformula - 13 de maio,farmaformula ltda,2652163000508,2,ativo,farmacia,farmacia de manipulacao,,farmacia,2024-11-06,2024-12-06,272,FORTALEZA CENTRO,13,EQUATORIAL,720,12,701.9,81.83,4,3,0.9748611111111111,0.3333333333333333,233.96666666666667,1.3333333333333333,175.475,0.5257916666666667,prata
362,posto elite,elite centro automotivo de servicos ltda,5459853000100,2,ativo,combustivel,conveniencia,,combustivel,2022-03-24,2022-04-23,84,RIBEIRAO PRETO,14,INTERIOR,480,12,1048.96,10.489999999999998,6,3,2.1853333333333333,0.5,349.65333333333336,2.0,174.82666666666668,1.0055999999999998,diamante
750,restaurante madri,mm de oliveira comercio e servicos,13391421000132,4,cancelado,alimentacao,restaurantes,"{'restaurante','almoco','almoco por kilo'}",alimentacao,,,88,SANTOS,14,INTERIOR,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
823,delicias da re,regina maria bunn,39676508000140,4,cancelado,alimentacao,restaurantes,,alimentacao,2022-06-21,2022-07-21,154,FLORIANOPOLIS,11,CENTRO SUL,440,20,5.5,0.28,1,1,0.0125,0.05,5.5,1.0,5.5,0.03874999999999999,bronze
2056,bavi music bar e restaurante,caio vinicios souza santos 06752105502,42606752000140,4,cancelado,alimentacao,restaurantes,{'restaurante'},alimentacao,2022-08-30,2022-09-29,240,SANTO ANTONIO DE JESUS,12,COSTA LESTE,440,20,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2194,barbadas barbenshop,deiblerty silva costa,33969277000186,4,cancelado,,estetica,,outros,,,321,BANGU,12,COSTA LESTE,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2220,santana variedades,santana variedades,47506856000105,4,cancelado,mercado,supermercado,"{'bebidas,cervejagelada','supermercado','alimentacao'}",mercado,,,1,ARUJA,15,SAO PAULO MINAS,1600,40,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
2528,dagmar terapeuta trg,dagmar aparecida rodrigues rosa,12478337000198,2,ativo,outros,outros,"{'terapia','terapia trg','terapia generativa'}",outros,2022-09-21,2022-10-21,92,SUMARE,14,INTERIOR,320,12,0.0,0.0,0,0,0.0,0.0,NaN,NaN,NaN,0.0,bronze
